5th at Howard,Civic Center BART (7th at Market),391
Grant Avenue at Columbus Avenue,Embarcadero at Folsom,566
Beale at Market,2nd at Townsend,549
Santa Clara at Almaden,Arena Green / SAP Center,172
Powell at Post (Union Square),Embarcadero at Sansome,1321
Embarcadero at Bryant,San Francisco Caltrain (Townsend at 4th),982
Grant Avenue at Columbus Avenue,Grant Avenue at Columbus Avenue,7911
Townsend at 7th,2nd at South Park,592
Powell Street BART,Post at Kearny,338
Harry Bridges Plaza (Ferry Building),Howard at 2nd,487
2nd at Folsom,Market at Sansome,254
Grant Avenue at Columbus Avenue,Market at Sansome,12519
San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,254
Market at 4th,Grant Avenue at Columbus Avenue,24360
Market at 4th,Grant Avenue at Columbus Avenue,24360
Market at 4th,Grant Avenue at Columbus Avenue,24365
Commercial at Montgomery,Embarcadero at Vallejo,386
Embarcadero at Vallejo,Broadway St at Battery St,255
Embarcadero at Folsom,2nd at South Park,352
San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,221
San Jose City Hall,Santa Clara County Civic Center,756
Ryland Park,Santa Clara County Civic Center,435
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),893
Powell Street BART,2nd at Townsend,888
Clay at Battery,Market at 10th,951
Powell Street BART,2nd at Townsend,918
2nd at Folsom,Market at Sansome,191
Beale at Market,Market at 10th,839
Market at 4th,Civic Center BART (7th at Market),252
San Francisco Caltrain 2 (330 Townsend),San Francisco Caltrain 2 (330 Townsend),1818
Market at Sansome,Davis at Jackson,393
Market at Sansome,Davis at Jackson,332
Embarcadero at Sansome,Steuart at Market,1026
Embarcadero at Sansome,Steuart at Market,1028
Market at 10th,San Francisco City Hall,130
2nd at Folsom,2nd at South Park,252
2nd at Folsom,Clay at Battery,334
Market at Sansome,2nd at Folsom,236
Embarcadero at Folsom,2nd at Townsend,420
Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),220
Clay at Battery,Harry Bridges Plaza (Ferry Building),250
Powell at Post (Union Square),Post at Kearny,205
Market at Sansome,Steuart at Market,263
Embarcadero at Sansome,2nd at Townsend,793
Japantown,San Pedro Square,492
Powell at Post (Union Square),Harry Bridges Plaza (Ferry Building),455
Howard at 2nd,Civic Center BART (7th at Market),534
South Van Ness at Market,Townsend at 7th,588
Embarcadero at Bryant,2nd at Townsend,282
Beale at Market,Temporary Transbay Terminal (Howard at Beale),139
Harry Bridges Plaza (Ferry Building),2nd at Townsend,488
Embarcadero at Sansome,2nd at Townsend,710
Market at Sansome,Embarcadero at Sansome,3518
Market at 10th,Market at Sansome,683
Embarcadero at Sansome,Golden Gate at Polk,1642
Steuart at Market,Embarcadero at Vallejo,446
Howard at 2nd,2nd at Townsend,469
Market at Sansome,Embarcadero at Sansome,4208
Market at 10th,Beale at Market,636
Townsend at 7th,Clay at Battery,1005
Steuart at Market,Spear at Folsom,217
Market at Sansome,Beale at Market,179
Mechanics Plaza (Market at Battery),Harry Bridges Plaza (Ferry Building),284
San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,244
Spear at Folsom,San Francisco Caltrain (Townsend at 4th),710
Embarcadero at Sansome,Powell at Post (Union Square),885
Embarcadero at Sansome,Embarcadero at Sansome,71
Embarcadero at Bryant,Embarcadero at Vallejo,486
Spear at Folsom,Market at 4th,502
Commercial at Montgomery,2nd at Townsend,964
Embarcadero at Bryant,Embarcadero at Folsom,250
Embarcadero at Sansome,Harry Bridges Plaza (Ferry Building),439
Powell at Post (Union Square),Davis at Jackson,798
Steuart at Market,San Francisco Caltrain (Townsend at 4th),937
Post at Kearny,Steuart at Market,486
Embarcadero at Vallejo,Steuart at Market,464
Civic Center BART (7th at Market),Market at 4th,250
Embarcadero at Sansome,2nd at Townsend,848
Embarcadero at Sansome,Temporary Transbay Terminal (Howard at Beale),3657
Embarcadero at Sansome,Temporary Transbay Terminal (Howard at Beale),3682
Embarcadero at Folsom,Embarcadero at Folsom,13634
Embarcadero at Folsom,2nd at Townsend,554
Santa Clara County Civic Center,MLK Library,937
Commercial at Montgomery,Civic Center BART (7th at Market),663
2nd at South Park,Clay at Battery,571
Embarcadero at Sansome,Mechanics Plaza (Market at Battery),513
2nd at South Park,2nd at Folsom,144
Embarcadero at Vallejo,Steuart at Market,255
2nd at Folsom,Clay at Battery,361
Embarcadero at Sansome,2nd at Townsend,973
Commercial at Montgomery,Yerba Buena Center of the Arts (3rd @ Howard),353
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),490
Grant Avenue at Columbus Avenue,Commercial at Montgomery,236
South Van Ness at Market,Steuart at Market,891
Embarcadero at Sansome,2nd at Townsend,1702
2nd at South Park,Post at Kearny,517
Beale at Market,Market at Sansome,144
Harry Bridges Plaza (Ferry Building),2nd at Townsend,543
Embarcadero at Vallejo,Harry Bridges Plaza (Ferry Building),469
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),448
Harry Bridges Plaza (Ferry Building),Embarcadero at Bryant,341
Post at Kearny,Commercial at Montgomery,501
Market at 10th,San Francisco Caltrain 2 (330 Townsend),597
Powell at Post (Union Square),San Francisco City Hall,600
Broadway St at Battery St,Commercial at Montgomery,266
Townsend at 7th,Market at Sansome,789
Broadway St at Battery St,Harry Bridges Plaza (Ferry Building),192
Harry Bridges Plaza (Ferry Building),Embarcadero at Sansome,360
Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),247
Post at Kearny,Harry Bridges Plaza (Ferry Building),495
Temporary Transbay Terminal (Howard at Beale),Yerba Buena Center of the Arts (3rd @ Howard),300
Post at Kearny,Grant Avenue at Columbus Avenue,486
Market at Sansome,2nd at South Park,382
Broadway St at Battery St,Market at 4th,544
Powell Street BART,Powell at Post (Union Square),19757
Davis at Jackson,Embarcadero at Folsom,234
San Francisco Caltrain (Townsend at 4th),San Francisco Caltrain (Townsend at 4th),1489
Powell Street BART,Powell at Post (Union Square),19936
5th at Howard,Powell at Post (Union Square),498
Powell Street BART,Market at 10th,325
Embarcadero at Vallejo,Embarcadero at Bryant,379
San Francisco Caltrain (Townsend at 4th),2nd at Folsom,437
San Pedro Square,Japantown,503
Commercial at Montgomery,Yerba Buena Center of the Arts (3rd @ Howard),415
Market at 4th,Spear at Folsom,657
Harry Bridges Plaza (Ferry Building),San Francisco Caltrain (Townsend at 4th),1130
Post at Kearny,2nd at Townsend,452
Post at Kearny,2nd at Townsend,465
2nd at South Park,Steuart at Market,431
Beale at Market,2nd at Townsend,526
South Van Ness at Market,South Van Ness at Market,1578
South Van Ness at Market,South Van Ness at Market,1592
Civic Center BART (7th at Market),Post at Kearny,376
Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),213
Embarcadero at Vallejo,Mechanics Plaza (Market at Battery),467
South Van Ness at Market,Beale at Market,717
San Francisco Caltrain 2 (330 Townsend),5th at Howard,428
Mechanics Plaza (Market at Battery),Embarcadero at Bryant,386
San Francisco Caltrain 2 (330 Townsend),2nd at South Park,305
Franklin at Maple,Stanford in Redwood City,767
Powell at Post (Union Square),2nd at Folsom,569
2nd at South Park,San Francisco Caltrain (Townsend at 4th),311
Palo Alto Caltrain Station,Cowper at University,211
Harry Bridges Plaza (Ferry Building),Davis at Jackson,255
Post at Kearny,Mechanics Plaza (Market at Battery),1679
2nd at South Park,Beale at Market,474
Post at Kearny,Mechanics Plaza (Market at Battery),1699
Embarcadero at Bryant,Clay at Battery,518
2nd at South Park,Market at Sansome,265
Market at 10th,Powell Street BART,312
Powell Street BART,South Van Ness at Market,961
Powell Street BART,South Van Ness at Market,974
Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),534
5th at Howard,2nd at Townsend,730
Broadway St at Battery St,Powell Street BART,531
Powell at Post (Union Square),Embarcadero at Sansome,809
Howard at 2nd,Market at 4th,297
San Francisco City Hall,Market at 10th,155
San Francisco Caltrain (Townsend at 4th),Market at Sansome,836
San Francisco Caltrain (Townsend at 4th),Temporary Transbay Terminal (Howard at Beale),704
2nd at Folsom,Howard at 2nd,126
Civic Center BART (7th at Market),Embarcadero at Bryant,932
Steuart at Market,2nd at Townsend,422
California Ave Caltrain Station,Palo Alto Caltrain Station,790
Harry Bridges Plaza (Ferry Building),2nd at Folsom,507
Clay at Battery,Townsend at 7th,998
Davis at Jackson,Harry Bridges Plaza (Ferry Building),314
Commercial at Montgomery,Market at 4th,529
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),462
Mountain View Caltrain Station,Castro Street and El Camino Real,388
2nd at Townsend,2nd at Folsom,428
Davis at Jackson,Market at Sansome,418
San Antonio Caltrain Station,San Antonio Shopping Center,353
Market at 4th,Market at 10th,379
Clay at Battery,2nd at Folsom,376
2nd at South Park,Commercial at Montgomery,606
Spear at Folsom,Townsend at 7th,843
South Van Ness at Market,Washington at Kearny,919
Steuart at Market,2nd at Folsom,19266
Market at Sansome,Steuart at Market,213
Steuart at Market,Embarcadero at Vallejo,311
Market at Sansome,2nd at South Park,317
Steuart at Market,2nd at Townsend,636
Mechanics Plaza (Market at Battery),Washington at Kearny,451
Harry Bridges Plaza (Ferry Building),Embarcadero at Sansome,327
Temporary Transbay Terminal (Howard at Beale),2nd at South Park,338
Yerba Buena Center of the Arts (3rd @ Howard),Temporary Transbay Terminal (Howard at Beale),466
San Francisco Caltrain (Townsend at 4th),Market at 10th,1345
Howard at 2nd,Steuart at Market,289
San Francisco Caltrain 2 (330 Townsend),Howard at 2nd,549
Powell at Post (Union Square),Townsend at 7th,782
Market at Sansome,San Francisco Caltrain (Townsend at 4th),681
San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,224
San Francisco Caltrain (Townsend at 4th),Clay at Battery,808
Embarcadero at Sansome,Harry Bridges Plaza (Ferry Building),288
Market at 4th,San Francisco Caltrain (Townsend at 4th),409
Washington at Kearny,2nd at South Park,814
Powell at Post (Union Square),2nd at Townsend,666
Grant Avenue at Columbus Avenue,Market at Sansome,414
Embarcadero at Folsom,Broadway St at Battery St,409
Temporary Transbay Terminal (Howard at Beale),San Francisco Caltrain (Townsend at 4th),741
Beale at Market,Temporary Transbay Terminal (Howard at Beale),139
Broadway St at Battery St,Steuart at Market,302
Mechanics Plaza (Market at Battery),Post at Kearny,177
Harry Bridges Plaza (Ferry Building),2nd at Townsend,532
Steuart at Market,San Francisco Caltrain (Townsend at 4th),574
2nd at Folsom,Townsend at 7th,1116
San Francisco Caltrain 2 (330 Townsend),Temporary Transbay Terminal (Howard at Beale),598
Temporary Transbay Terminal (Howard at Beale),Market at 4th,692
Washington at Kearny,Market at Sansome,350
Clay at Battery,Market at 4th,364
Powell at Post (Union Square),Howard at 2nd,320
Howard at 2nd,Embarcadero at Folsom,316
Market at 4th,Embarcadero at Sansome,1319
Powell at Post (Union Square),Market at Sansome,202
Washington at Kearny,Market at 4th,333
San Francisco Caltrain 2 (330 Townsend),Howard at 2nd,484
Golden Gate at Polk,Steuart at Market,660
Market at 4th,Davis at Jackson,1922
Mountain View Caltrain Station,Evelyn Park and Ride,327
San Francisco Caltrain (Townsend at 4th),Yerba Buena Center of the Arts (3rd @ Howard),412
Mezes Park,Redwood City Caltrain Station,303
San Francisco Caltrain (Townsend at 4th),Townsend at 7th,326
San Francisco Caltrain (Townsend at 4th),Embarcadero at Folsom,545
Temporary Transbay Terminal (Howard at Beale),Market at 10th,902
Beale at Market,Temporary Transbay Terminal (Howard at Beale),127
Market at 4th,2nd at South Park,565
Harry Bridges Plaza (Ferry Building),Broadway St at Battery St,981
Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),242
Powell Street BART,San Francisco Caltrain 2 (330 Townsend),432
2nd at South Park,5th at Howard,310
2nd at South Park,Washington at Kearny,970
Powell Street BART,2nd at Folsom,510
Post at Kearny,Powell Street BART,268
Beale at Market,Clay at Battery,375
Howard at 2nd,Washington at Kearny,444
Embarcadero at Bryant,San Francisco Caltrain (Townsend at 4th),431
2nd at South Park,Harry Bridges Plaza (Ferry Building),928
5th at Howard,San Francisco Caltrain (Townsend at 4th),282
Harry Bridges Plaza (Ferry Building),Embarcadero at Bryant,438
Civic Center BART (7th at Market),Beale at Market,566
San Jose Diridon Caltrain Station,Santa Clara at Almaden,275
Townsend at 7th,2nd at Townsend,543
Mechanics Plaza (Market at Battery),Clay at Battery,357
Mechanics Plaza (Market at Battery),Embarcadero at Folsom,291
2nd at South Park,Davis at Jackson,647
5th at Howard,Post at Kearny,463
Temporary Transbay Terminal (Howard at Beale),Townsend at 7th,761
Temporary Transbay Terminal (Howard at Beale),San Francisco Caltrain (Townsend at 4th),581
Townsend at 7th,San Francisco Caltrain (Townsend at 4th),270
Townsend at 7th,Market at 10th,537
Beale at Market,Davis at Jackson,487
Embarcadero at Sansome,Clay at Battery,327
Davis at Jackson,2nd at Townsend,708
Beale at Market,Spear at Folsom,256
Market at 10th,2nd at Townsend,749
San Francisco Caltrain (Townsend at 4th),Steuart at Market,1335
Market at 10th,Market at Sansome,747
2nd at Townsend,Embarcadero at Sansome,827
Steuart at Market,Spear at Folsom,152
Market at Sansome,2nd at South Park,314
2nd at Townsend,Market at Sansome,538
Steuart at Market,Embarcadero at Sansome,488
San Francisco Caltrain 2 (330 Townsend),Market at 10th,641
Embarcadero at Sansome,Steuart at Market,338
Market at 10th,Powell at Post (Union Square),2405
San Francisco Caltrain (Townsend at 4th),Harry Bridges Plaza (Ferry Building),746
Market at 10th,Powell at Post (Union Square),2441
Rengstorff Avenue / California Street,Mountain View Caltrain Station,645
Yerba Buena Center of the Arts (3rd @ Howard),Clay at Battery,735
Rengstorff Avenue / California Street,San Antonio Caltrain Station,337
2nd at Townsend,Davis at Jackson,742
Embarcadero at Sansome,Powell Street BART,812
2nd at Townsend,San Francisco Caltrain (Townsend at 4th),269
Temporary Transbay Terminal (Howard at Beale),2nd at Townsend,649
2nd at Townsend,Howard at 2nd,269
5th at Howard,Market at 4th,327
2nd at Folsom,San Francisco Caltrain (Townsend at 4th),414
Howard at 2nd,Embarcadero at Bryant,656
5th at Howard,San Francisco Caltrain 2 (330 Townsend),296
2nd at Townsend,Broadway St at Battery St,609
2nd at Townsend,Broadway St at Battery St,597
Steuart at Market,Embarcadero at Sansome,405
2nd at Townsend,Davis at Jackson,785
Embarcadero at Bryant,Washington at Kearny,533
Clay at Battery,Temporary Transbay Terminal (Howard at Beale),289
2nd at South Park,Market at Sansome,405
Beale at Market,Broadway St at Battery St,291
Steuart at Market,Davis at Jackson,187
2nd at Townsend,Spear at Folsom,512
Temporary Transbay Terminal (Howard at Beale),Broadway St at Battery St,434
Golden Gate at Polk,San Francisco Caltrain 2 (330 Townsend),711
Steuart at Market,2nd at Townsend,605
Civic Center BART (7th at Market),Market at 4th,220
Temporary Transbay Terminal (Howard at Beale),2nd at Townsend,317
Temporary Transbay Terminal (Howard at Beale),Townsend at 7th,948
Market at 10th,Post at Kearny,473
Redwood City Caltrain Station,San Mateo County Center,126
Embarcadero at Folsom,San Francisco Caltrain (Townsend at 4th),497
Temporary Transbay Terminal (Howard at Beale),South Van Ness at Market,1405
Harry Bridges Plaza (Ferry Building),Steuart at Market,115
Palo Alto Caltrain Station,California Ave Caltrain Station,1086
Washington at Kearny,Beale at Market,251
2nd at Townsend,Market at 4th,573
Embarcadero at Folsom,2nd at South Park,328
San Francisco Caltrain (Townsend at 4th),Davis at Jackson,684
Temporary Transbay Terminal (Howard at Beale),Davis at Jackson,495
2nd at Townsend,Harry Bridges Plaza (Ferry Building),488
Temporary Transbay Terminal (Howard at Beale),Embarcadero at Bryant,313
